article_id,candidate_id,order,source_witness_id,source_pdf_page,source_printed_page,source_ocr_line_start,source_ocr_line_end,headword_es_ocr,cora_ocr,raw_span_ocr,separator_type,page_alignment_status,extraction_confidence,machine_status,machine_rationale,authority_status,release_eligible,human_verified
ORT1888-art-000100,ORT1888-cand-000100,100,ORTEGA1888-TEPIC-IA,22,18,752,752,Acostado estar,Huatwhui. Natetfhui.,Acostado estar. — Huatwhui. Natetfhui.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000101,ORT1888-cand-000101,101,ORTEGA1888-TEPIC-IA,22,18,753,753,Acostar á otro,ATete. Neteu.,Acostar á otro.— ATete. Neteu.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000102,ORT1888-cand-000102,102,ORTEGA1888-TEPIC-IA,22,18,754,759,Azosar,>Amutzi.,Azosar.— >Amutzi. | sirs,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000103,ORT1888-cand-000103,103,ORTEGA1888-TEPIC-IA,23,19,764,765,"Azotar con cuero, ó soga",Bé Net i.,"Azotar con cuero, ó soga. — Bé Net i.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000104,ORT1888-cand-000104,104,ORTEGA1888-TEPIC-IA,23,19,766,767,Azotar con vara al caballo,Cureva Neti.,Azotar con vara al caballo. — Cureva Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000105,ORT1888-cand-000105,105,ORTEGA1888-TEPIC-IA,23,19,768,769,"Azote, el acto de azotar",Beyat.,"Azote, el acto de azotar. —Beyat.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000106,ORT1888-cand-000106,106,ORTEGA1888-TEPIC-IA,23,19,770,771,"Azote, con que se azota",NNaviti.,"Azote, con que se azota —NNaviti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000107,ORT1888-cand-000107,107,ORTEGA1888-TEPIC-IA,23,19,772,773,Acrecentar algo,"NHiiíwiutiéhre. Neii, tearauéhre.","Acrecentar algo.— NHiiíwiutiéhre. Neii, tearauéhre.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000108,ORT1888-cand-000108,108,ORTEGA1888-TEPIC-IA,23,19,774,775,Acucharrarse,NTzúchá Ne,Acucharrarse — NTzúchá Ne,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000109,ORT1888-cand-000109,109,ORTEGA1888-TEPIC-IA,23,19,776,777,Acuchillar á otro,Taba Neti.,Acuchillar á otro. — Taba Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000110,ORT1888-cand-000110,110,ORTEGA1888-TEPIC-IA,23,19,778,779,Acullá. /,M«>me. Euk.,Acullá. /— M«>me. Euk.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000111,ORT1888-cand-000111,111,ORTEGA1888-TEPIC-IA,23,19,780,781,Acusar á alguno,xT¡axahtzi-ri,Acusar á alguno. — xT¡axahtzi-ri,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000112,ORT1888-cand-000112,112,ORTEGA1888-TEPIC-IA,23,19,782,783,Azúcar,An caca.,"Azúcar. , — An caca. | — Namuáti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000113,ORT1888-cand-000113,113,ORTEGA1888-TEPIC-IA,23,19,784,785,«e,Teaunamua. Netemamua.,«e. — Teaunamua. Netemamua.,em_dash,anchored_same_page,medium,machine_accepted,same_page_anchor_support,machine_derived,True,False
ORT1888-art-000114,ORT1888-cand-000114,114,ORTEGA1888-TEPIC-IA,23,19,786,787,Adelante,M.ueiuevé.,"Adelante. ,—M.ueiuevé.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000115,ORT1888-cand-000115,115,ORTEGA1888-TEPIC-IA,23,19,788,789,Adelgazar tablas ó piedras,Tazné. Neti.,Adelgazar tablas ó piedras. — Tazné. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000116,ORT1888-cand-000116,116,ORTEGA1888-TEPIC-IA,23,19,790,791,Adelgazar hilo ó cosas largas,Pitzire. Neti.,Adelgazar hilo ó cosas largas. — Pitzire. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000117,ORT1888-cand-000117,117,ORTEGA1888-TEPIC-IA,23,19,792,794,Aderezar,/?>/hripent¡ tahua. £#uhrimentitáhua. £fahriti-,"Aderezar. ,— /?>/hripent¡ tahua. £#uhrimentitáhua. £fahriti- | auhve Euhúñtwure.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000118,ORT1888-cand-000118,118,ORTEGA1888-TEPIC-IA,23,19,795,796,Adeudarse tomando prestado,vVnea. Neunca.,Adeudarse tomando prestado. — vVnea. Neunca.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000119,ORT1888-cand-000119,119,ORTEGA1888-TEPIC-IA,23,19,797,797,Adiestrar al ciego./,Teahnane. Neti.,Adiestrar al ciego./— Teahnane. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000120,ORT1888-cand-000120,120,ORTEGA1888-TEPIC-IA,23,19,798,798,Adive,Huáve. pl. tzi.,Adive. — Huáve. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000121,ORT1888-cand-000121,121,ORTEGA1888-TEPIC-IA,23,19,799,799,Adivinar,Amuahrere. Net.,Adivinar. — Amuahrere. Net.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000122,ORT1888-cand-000122,122,ORTEGA1888-TEPIC-IA,23,19,800,800,Adivino,Tiéhre. pl. Metühre.,Adivino. — Tiéhre. pl. Metühre.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000123,ORT1888-cand-000123,123,ORTEGA1888-TEPIC-IA,23,19,801,801,Admirarse. r,Atzáhuate. Ne.,Admirarse. r— Atzáhuate. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000124,ORT1888-cand-000124,124,ORTEGA1888-TEPIC-IA,23,19,802,802,Admitir,At zahuate. Nete.,Admitir. — At zahuate. Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000125,ORT1888-cand-000125,125,ORTEGA1888-TEPIC-IA,23,19,803,803,"Adobar, cueros",Ihua. Neti.,"Adobar, cueros. — Ihua. Neti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000126,ORT1888-cand-000126,126,ORTEGA1888-TEPIC-IA,23,19,804,804,Adobado asi,Ihuaihua.,Adobado asi. — Ihuaihua.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000127,ORT1888-cand-000127,127,ORTEGA1888-TEPIC-IA,23,19,805,805,Adobe de barro,Xamit.,Adobe de barro. — Xamit.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000128,ORT1888-cand-000128,128,ORTEGA1888-TEPIC-IA,23,19,806,806,"Adobes, hacer",Anáhcona. Ne.,"Adobes, hacer. — Anáhcona. Ne.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000129,ORT1888-cand-000129,129,ORTEGA1888-TEPIC-IA,23,19,807,807,Adonde?,Auné?,Adonde? — Auné?,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000130,ORT1888-cand-000130,130,ORTEGA1888-TEPIC-IA,23,19,808,808,Adonde,Aupéhye.,Adonde.— Aupéhye.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000131,ORT1888-cand-000131,131,ORTEGA1888-TEPIC-IA,23,19,809,809,Adorar á Dios,Atzahuate. Ne.,Adorar á Dios. — Atzahuate. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000132,ORT1888-cand-000132,132,ORTEGA1888-TEPIC-IA,23,19,810,815,Adormecer al niño,Cozté. Neti.,Adormecer al niño. — Cozté. Neti. | ílffti,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000133,ORT1888-cand-000133,133,ORTEGA1888-TEPIC-IA,24,20,822,822,Adormecerse los dientes,"Taatzihmoaca, Ne.","Adormecerse los dientes. — Taatzihmoaca, Ne.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000134,ORT1888-cand-000134,134,ORTEGA1888-TEPIC-IA,24,20,823,823,Adormecerse el pié ó la mano,Acáze. Ne.,Adormecerse el pié ó la mano. — Acáze. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000135,ORT1888-cand-000135,135,ORTEGA1888-TEPIC-IA,24,20,824,824,Adornar,Veá-se aderezar,Adornar — Veá-se aderezar,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000136,ORT1888-cand-000136,136,ORTEGA1888-TEPIC-IA,24,20,825,825,Advertir al que hiena,Hebe Nete.,Advertir al que hiena — Hebe Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000137,ORT1888-cand-000137,137,ORTEGA1888-TEPIC-IA,24,20,826,826,"A ello, manos á la obra",Maco.,"A ello, manos á la obra. — Maco.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000138,ORT1888-cand-000138,138,ORTEGA1888-TEPIC-IA,24,20,827,827,"A empujones, hechar","Tatachiácá, Neteu.","A empujones, hechar. — Tatachiácá, Neteu.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000139,ORT1888-cand-000139,139,ORTEGA1888-TEPIC-IA,24,20,828,828,A escondidas,Avitzike.,A escondidas. — Avitzike.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000140,ORT1888-cand-000140,140,ORTEGA1888-TEPIC-IA,24,20,829,829,A esta hora,Iapúc,A esta hora. — Iapúc,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000141,ORT1888-cand-000141,141,ORTEGA1888-TEPIC-IA,24,20,830,830,Afable,Euhv\eue. pl. Enhiiméne.,Afable. — Euhv\eue. pl. Enhiiméne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000142,ORT1888-cand-000142,142,ORTEGA1888-TEPIC-IA,24,20,831,831,Asear alguna cosa,Xana ve Neti.,Asear alguna cosa. — Xana ve Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000143,ORT1888-cand-000143,143,ORTEGA1888-TEPIC-IA,24,20,832,832,Afeitar á otro la barba,Muei/.ipe. Neti.,Afeitar á otro la barba. — Muei/.ipe. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000144,ORT1888-cand-000144,144,ORTEGA1888-TEPIC-IA,24,20,833,833,"Afeitar á otro la cabeza, quitarle el pelo",Cayezim Neti.,"Afeitar á otro la cabeza, quitarle el pelo. — Cayezim Neti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000145,ORT1888-cand-000145,145,ORTEGA1888-TEPIC-IA,24,20,834,834,Afeminado,Vitazeupeiie. pl. Vitazeuméne.,Afeminado. — Vitazeupeiie. pl. Vitazeuméne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000146,ORT1888-cand-000146,146,ORTEGA1888-TEPIC-IA,24,20,835,835,Afilar,Cache. Neti. Pitné. Neti.,Afilar. -Cache. Neti. Pitné. Neti.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000147,ORT1888-cand-000147,147,ORTEGA1888-TEPIC-IA,24,20,836,836,Afilador,^Tipitnihuame pl. tzi.,Afilador.— ^Tipitnihuame pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000148,ORT1888-cand-000148,148,ORTEGA1888-TEPIC-IA,24,20,837,838,Afligir á otro,Apuaíte. Neti.,Afligir á otro. — Apuaíte. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000149,ORT1888-cand-000149,149,ORTEGA1888-TEPIC-IA,24,20,839,839,Afligirse,Apurarse. Nemputeamoaté. Neuuteamoaté.,Afligirse. — Apurarse. Nemputeamoaté. Neuuteamoaté.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000150,ORT1888-cand-000150,150,ORTEGA1888-TEPIC-IA,24,20,840,840,Aflojar lo que está apretado,Cuaxe/.tn. Neteu.,Aflojar lo que está apretado. — Cuaxe/.tn. Neteu.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000151,ORT1888-cand-000151,151,ORTEGA1888-TEPIC-IA,24,20,841,844,Aflojar lo que está tirando,"Tacuaxeztn, Neteu. Tacua-","Aflojar lo que está tirando. — Tacuaxeztn, Neteu. Tacua- | ne, Neteu.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000152,ORT1888-cand-000152,152,ORTEGA1888-TEPIC-IA,24,20,845,845,Aflojar la enfermedad,Teúcazt.,Aflojar la enfermedad. — Teúcazt.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000153,ORT1888-cand-000153,153,ORTEGA1888-TEPIC-IA,24,20,846,846,Aforrar algo,Vcurrebi pihua. Nete.,Aforrar algo. — Vcurrebi pihua. Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000154,ORT1888-cand-000154,154,ORTEGA1888-TEPIC-IA,24,20,847,847,Afrentar á otro,Tebea. Kéte. Neti.,Afrentar á otro. — Tebea. Kéte. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000155,ORT1888-cand-000155,155,ORTEGA1888-TEPIC-IA,24,20,848,848,Afrentadamente,Teben. Kéte.,Afrentadamente. — Teben. Kéte.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000156,ORT1888-cand-000156,156,ORTEGA1888-TEPIC-IA,24,20,849,849,Afrentador,Titebea. Kéte.,Afrentador.-- Titebea. Kéte.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000157,ORT1888-cand-000157,157,ORTEGA1888-TEPIC-IA,24,20,850,850,Agazaparse,Abaútona. Abántona.,Agazaparse. ^-Abaútona. Abántona.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000158,ORT1888-cand-000158,158,ORTEGA1888-TEPIC-IA,24,20,851,851,Agacharse,Abaútotze. Abautotze.,Agacharse. — Abaútotze. Abautotze.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000159,ORT1888-cand-000159,159,ORTEGA1888-TEPIC-IA,24,20,852,852,Agarrar,Via. Neti. Tebi. Neteu.,Agarrar.-^ Via. Neti. Tebi. Neteu.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000160,ORT1888-cand-000160,160,ORTEGA1888-TEPIC-IA,24,20,853,853,Agazajar,"^ Zíwhripoauhii. /""¿/hrinaühre.","Agazajar.— ^ Zíwhripoauhii. /""¿/hrinaühre.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000161,ORT1888-cand-000161,161,ORTEGA1888-TEPIC-IA,24,20,854,859,Agonizar,.. M?^ké. Ne. Vi tzi te Nencavitzite.,"Agonizar,--.. M?^ké. Ne. Vi tzi te Nencavitzite. | *T*fiR1",hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000162,ORT1888-cand-000162,162,ORTEGA1888-TEPIC-IA,25,21,866,867,Agora,Ico.,Agora. — Ico.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000163,ORT1888-cand-000163,163,ORTEGA1888-TEPIC-IA,25,21,868,869,Agora un año,Vzi.,Agora un año. — Vzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000164,ORT1888-cand-000164,164,ORTEGA1888-TEPIC-IA,25,21,870,871,Acotarse el agua!,Huateahuatziri. Neteahuatziri.,Acotarse el agua! — Huateahuatziri. Neteahuatziri.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000165,ORT1888-cand-000165,165,ORTEGA1888-TEPIC-IA,25,21,872,873,Agra cosa,Antzina.,Agra cosa. — Antzina.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000166,ORT1888-cand-000166,166,ORTEGA1888-TEPIC-IA,25,21,874,877,Agro hacerse,Huatetzinaca.,"Agro hacerse. — Huatetzinaca. | Agradarme lo que veo, ó oigo.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000167,ORT1888-cand-000167,167,ORTEGA1888-TEPIC-IA,25,21,878,879,Agradecer,Atzahuate. Nete.,Agradecer. — Atzahuate. Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000168,ORT1888-cand-000168,168,ORTEGA1888-TEPIC-IA,25,21,880,881,Agraviar á otro,Bene. Neteu.,Agraviar á otro.- Bene. Neteu.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000169,ORT1888-cand-000169,169,ORTEGA1888-TEPIC-IA,25,21,882,883,Agraviar,Benear.,Agraviar. — Benear.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000170,ORT1888-cand-000170,170,ORTEGA1888-TEPIC-IA,25,21,884,885,Agua,Ah ti.,Agua. — Ah ti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000171,ORT1888-cand-000171,171,ORTEGA1888-TEPIC-IA,25,21,886,887,"Agua, traer de la pila ó del rio",Yhebme. N.,"Agua, traer de la pila ó del rio — Yhebme. N.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000172,ORT1888-cand-000172,172,ORTEGA1888-TEPIC-IA,25,21,888,889,Agua traer para las manos,Lo mismo que arriba.,Agua traer para las manos. — Lo mismo que arriba.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000173,ORT1888-cand-000173,173,ORTEGA1888-TEPIC-IA,25,21,890,891,"Aguacate, fruta indiana",Yaóhea.,"Aguacate, fruta indiana. — Yaóhea.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000174,ORT1888-cand-000174,174,ORTEGA1888-TEPIC-IA,25,21,892,893,Aguacero,Vi tori.,Aguacero. — Vi tori.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000175,ORT1888-cand-000175,175,ORTEGA1888-TEPIC-IA,25,21,894,895,Agua caliente,Puxcáre.,Agua caliente. — Puxcáre.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
