ID,Language_ID,Headword,Part_Of_Speech,Source,CHD_Candidate_ID,CHD_Source_Witness_ID,CHD_Source_PDF_Page,CHD_Source_Printed_Page,CHD_Source_OCR_Line_Start,CHD_Source_OCR_Line_End,CHD_Raw_Span_OCR,CHD_Separator_Type,CHD_Page_Alignment_Status,CHD_Extraction_Confidence,CHD_Machine_Status,CHD_Machine_Rationale,CHD_Authority_Status,CHD_Release_Eligible,CHD_Human_Verified
ORT1888-art-000099,spa,Acostarse,,Ortega1888[18],ORT1888-cand-000099,ORTEGA1888-TEPIC-IA,22,18,751,751,Acostarse. — Huateahuzemi. Nateahuizemi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000100,spa,Acostado estar,,Ortega1888[18],ORT1888-cand-000100,ORTEGA1888-TEPIC-IA,22,18,752,752,Acostado estar. — Huatwhui. Natetfhui.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000101,spa,Acostar á otro,,Ortega1888[18],ORT1888-cand-000101,ORTEGA1888-TEPIC-IA,22,18,753,753,Acostar á otro.— ATete. Neteu.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000102,spa,Azosar,,Ortega1888[18],ORT1888-cand-000102,ORTEGA1888-TEPIC-IA,22,18,754,759,Azosar.— >Amutzi. | sirs,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000103,spa,"Azotar con cuero, ó soga",,Ortega1888[19],ORT1888-cand-000103,ORTEGA1888-TEPIC-IA,23,19,764,765,"Azotar con cuero, ó soga. — Bé Net i.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000104,spa,Azotar con vara al caballo,,Ortega1888[19],ORT1888-cand-000104,ORTEGA1888-TEPIC-IA,23,19,766,767,Azotar con vara al caballo. — Cureva Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000105,spa,"Azote, el acto de azotar",,Ortega1888[19],ORT1888-cand-000105,ORTEGA1888-TEPIC-IA,23,19,768,769,"Azote, el acto de azotar. —Beyat.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000106,spa,"Azote, con que se azota",,Ortega1888[19],ORT1888-cand-000106,ORTEGA1888-TEPIC-IA,23,19,770,771,"Azote, con que se azota —NNaviti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000107,spa,Acrecentar algo,,Ortega1888[19],ORT1888-cand-000107,ORTEGA1888-TEPIC-IA,23,19,772,773,"Acrecentar algo.— NHiiíwiutiéhre. Neii, tearauéhre.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000108,spa,Acucharrarse,,Ortega1888[19],ORT1888-cand-000108,ORTEGA1888-TEPIC-IA,23,19,774,775,Acucharrarse — NTzúchá Ne,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000109,spa,Acuchillar á otro,,Ortega1888[19],ORT1888-cand-000109,ORTEGA1888-TEPIC-IA,23,19,776,777,Acuchillar á otro. — Taba Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000110,spa,Acullá. /,,Ortega1888[19],ORT1888-cand-000110,ORTEGA1888-TEPIC-IA,23,19,778,779,Acullá. /— M«>me. Euk.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000111,spa,Acusar á alguno,,Ortega1888[19],ORT1888-cand-000111,ORTEGA1888-TEPIC-IA,23,19,780,781,Acusar á alguno. — xT¡axahtzi-ri,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000112,spa,Azúcar,,Ortega1888[19],ORT1888-cand-000112,ORTEGA1888-TEPIC-IA,23,19,782,783,"Azúcar. , — An caca. | — Namuáti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000113,spa,«e,,Ortega1888[19],ORT1888-cand-000113,ORTEGA1888-TEPIC-IA,23,19,784,785,«e. — Teaunamua. Netemamua.,em_dash,anchored_same_page,medium,machine_accepted,same_page_anchor_support,machine_derived,true,false
ORT1888-art-000114,spa,Adelante,,Ortega1888[19],ORT1888-cand-000114,ORTEGA1888-TEPIC-IA,23,19,786,787,"Adelante. ,—M.ueiuevé.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000115,spa,Adelgazar tablas ó piedras,,Ortega1888[19],ORT1888-cand-000115,ORTEGA1888-TEPIC-IA,23,19,788,789,Adelgazar tablas ó piedras. — Tazné. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000116,spa,Adelgazar hilo ó cosas largas,,Ortega1888[19],ORT1888-cand-000116,ORTEGA1888-TEPIC-IA,23,19,790,791,Adelgazar hilo ó cosas largas. — Pitzire. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000117,spa,Aderezar,,Ortega1888[19],ORT1888-cand-000117,ORTEGA1888-TEPIC-IA,23,19,792,794,"Aderezar. ,— /?>/hripent¡ tahua. £#uhrimentitáhua. £fahriti- | auhve Euhúñtwure.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000118,spa,Adeudarse tomando prestado,,Ortega1888[19],ORT1888-cand-000118,ORTEGA1888-TEPIC-IA,23,19,795,796,Adeudarse tomando prestado. — vVnea. Neunca.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000119,spa,Adiestrar al ciego./,,Ortega1888[19],ORT1888-cand-000119,ORTEGA1888-TEPIC-IA,23,19,797,797,Adiestrar al ciego./— Teahnane. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000120,spa,Adive,,Ortega1888[19],ORT1888-cand-000120,ORTEGA1888-TEPIC-IA,23,19,798,798,Adive. — Huáve. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000121,spa,Adivinar,,Ortega1888[19],ORT1888-cand-000121,ORTEGA1888-TEPIC-IA,23,19,799,799,Adivinar. — Amuahrere. Net.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000122,spa,Adivino,,Ortega1888[19],ORT1888-cand-000122,ORTEGA1888-TEPIC-IA,23,19,800,800,Adivino. — Tiéhre. pl. Metühre.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000123,spa,Admirarse. r,,Ortega1888[19],ORT1888-cand-000123,ORTEGA1888-TEPIC-IA,23,19,801,801,Admirarse. r— Atzáhuate. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000124,spa,Admitir,,Ortega1888[19],ORT1888-cand-000124,ORTEGA1888-TEPIC-IA,23,19,802,802,Admitir. — At zahuate. Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000125,spa,"Adobar, cueros",,Ortega1888[19],ORT1888-cand-000125,ORTEGA1888-TEPIC-IA,23,19,803,803,"Adobar, cueros. — Ihua. Neti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000126,spa,Adobado asi,,Ortega1888[19],ORT1888-cand-000126,ORTEGA1888-TEPIC-IA,23,19,804,804,Adobado asi. — Ihuaihua.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000127,spa,Adobe de barro,,Ortega1888[19],ORT1888-cand-000127,ORTEGA1888-TEPIC-IA,23,19,805,805,Adobe de barro. — Xamit.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000128,spa,"Adobes, hacer",,Ortega1888[19],ORT1888-cand-000128,ORTEGA1888-TEPIC-IA,23,19,806,806,"Adobes, hacer. — Anáhcona. Ne.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000129,spa,Adonde?,,Ortega1888[19],ORT1888-cand-000129,ORTEGA1888-TEPIC-IA,23,19,807,807,Adonde? — Auné?,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000130,spa,Adonde,,Ortega1888[19],ORT1888-cand-000130,ORTEGA1888-TEPIC-IA,23,19,808,808,Adonde.— Aupéhye.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000131,spa,Adorar á Dios,,Ortega1888[19],ORT1888-cand-000131,ORTEGA1888-TEPIC-IA,23,19,809,809,Adorar á Dios. — Atzahuate. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000132,spa,Adormecer al niño,,Ortega1888[19],ORT1888-cand-000132,ORTEGA1888-TEPIC-IA,23,19,810,815,Adormecer al niño. — Cozté. Neti. | ílffti,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000133,spa,Adormecerse los dientes,,Ortega1888[20],ORT1888-cand-000133,ORTEGA1888-TEPIC-IA,24,20,822,822,"Adormecerse los dientes. — Taatzihmoaca, Ne.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000134,spa,Adormecerse el pié ó la mano,,Ortega1888[20],ORT1888-cand-000134,ORTEGA1888-TEPIC-IA,24,20,823,823,Adormecerse el pié ó la mano. — Acáze. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000135,spa,Adornar,,Ortega1888[20],ORT1888-cand-000135,ORTEGA1888-TEPIC-IA,24,20,824,824,Adornar — Veá-se aderezar,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000136,spa,Advertir al que hiena,,Ortega1888[20],ORT1888-cand-000136,ORTEGA1888-TEPIC-IA,24,20,825,825,Advertir al que hiena — Hebe Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000137,spa,"A ello, manos á la obra",,Ortega1888[20],ORT1888-cand-000137,ORTEGA1888-TEPIC-IA,24,20,826,826,"A ello, manos á la obra. — Maco.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000138,spa,"A empujones, hechar",,Ortega1888[20],ORT1888-cand-000138,ORTEGA1888-TEPIC-IA,24,20,827,827,"A empujones, hechar. — Tatachiácá, Neteu.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000139,spa,A escondidas,,Ortega1888[20],ORT1888-cand-000139,ORTEGA1888-TEPIC-IA,24,20,828,828,A escondidas. — Avitzike.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000140,spa,A esta hora,,Ortega1888[20],ORT1888-cand-000140,ORTEGA1888-TEPIC-IA,24,20,829,829,A esta hora. — Iapúc,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000141,spa,Afable,,Ortega1888[20],ORT1888-cand-000141,ORTEGA1888-TEPIC-IA,24,20,830,830,Afable. — Euhv\eue. pl. Enhiiméne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000142,spa,Asear alguna cosa,,Ortega1888[20],ORT1888-cand-000142,ORTEGA1888-TEPIC-IA,24,20,831,831,Asear alguna cosa. — Xana ve Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000143,spa,Afeitar á otro la barba,,Ortega1888[20],ORT1888-cand-000143,ORTEGA1888-TEPIC-IA,24,20,832,832,Afeitar á otro la barba. — Muei/.ipe. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000144,spa,"Afeitar á otro la cabeza, quitarle el pelo",,Ortega1888[20],ORT1888-cand-000144,ORTEGA1888-TEPIC-IA,24,20,833,833,"Afeitar á otro la cabeza, quitarle el pelo. — Cayezim Neti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000145,spa,Afeminado,,Ortega1888[20],ORT1888-cand-000145,ORTEGA1888-TEPIC-IA,24,20,834,834,Afeminado. — Vitazeupeiie. pl. Vitazeuméne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000146,spa,Afilar,,Ortega1888[20],ORT1888-cand-000146,ORTEGA1888-TEPIC-IA,24,20,835,835,Afilar. -Cache. Neti. Pitné. Neti.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000147,spa,Afilador,,Ortega1888[20],ORT1888-cand-000147,ORTEGA1888-TEPIC-IA,24,20,836,836,Afilador.— ^Tipitnihuame pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000148,spa,Afligir á otro,,Ortega1888[20],ORT1888-cand-000148,ORTEGA1888-TEPIC-IA,24,20,837,838,Afligir á otro. — Apuaíte. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000149,spa,Afligirse,,Ortega1888[20],ORT1888-cand-000149,ORTEGA1888-TEPIC-IA,24,20,839,839,Afligirse. — Apurarse. Nemputeamoaté. Neuuteamoaté.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000150,spa,Aflojar lo que está apretado,,Ortega1888[20],ORT1888-cand-000150,ORTEGA1888-TEPIC-IA,24,20,840,840,Aflojar lo que está apretado. — Cuaxe/.tn. Neteu.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000151,spa,Aflojar lo que está tirando,,Ortega1888[20],ORT1888-cand-000151,ORTEGA1888-TEPIC-IA,24,20,841,844,"Aflojar lo que está tirando. — Tacuaxeztn, Neteu. Tacua- | ne, Neteu.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000152,spa,Aflojar la enfermedad,,Ortega1888[20],ORT1888-cand-000152,ORTEGA1888-TEPIC-IA,24,20,845,845,Aflojar la enfermedad. — Teúcazt.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000153,spa,Aforrar algo,,Ortega1888[20],ORT1888-cand-000153,ORTEGA1888-TEPIC-IA,24,20,846,846,Aforrar algo. — Vcurrebi pihua. Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000154,spa,Afrentar á otro,,Ortega1888[20],ORT1888-cand-000154,ORTEGA1888-TEPIC-IA,24,20,847,847,Afrentar á otro. — Tebea. Kéte. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000155,spa,Afrentadamente,,Ortega1888[20],ORT1888-cand-000155,ORTEGA1888-TEPIC-IA,24,20,848,848,Afrentadamente. — Teben. Kéte.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000156,spa,Afrentador,,Ortega1888[20],ORT1888-cand-000156,ORTEGA1888-TEPIC-IA,24,20,849,849,Afrentador.-- Titebea. Kéte.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000157,spa,Agazaparse,,Ortega1888[20],ORT1888-cand-000157,ORTEGA1888-TEPIC-IA,24,20,850,850,Agazaparse. ^-Abaútona. Abántona.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000158,spa,Agacharse,,Ortega1888[20],ORT1888-cand-000158,ORTEGA1888-TEPIC-IA,24,20,851,851,Agacharse. — Abaútotze. Abautotze.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000159,spa,Agarrar,,Ortega1888[20],ORT1888-cand-000159,ORTEGA1888-TEPIC-IA,24,20,852,852,Agarrar.-^ Via. Neti. Tebi. Neteu.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000160,spa,Agazajar,,Ortega1888[20],ORT1888-cand-000160,ORTEGA1888-TEPIC-IA,24,20,853,853,"Agazajar.— ^ Zíwhripoauhii. /""¿/hrinaühre.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000161,spa,Agonizar,,Ortega1888[20],ORT1888-cand-000161,ORTEGA1888-TEPIC-IA,24,20,854,859,"Agonizar,--.. M?^ké. Ne. Vi tzi te Nencavitzite. | *T*fiR1",hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000162,spa,Agora,,Ortega1888[21],ORT1888-cand-000162,ORTEGA1888-TEPIC-IA,25,21,866,867,Agora. — Ico.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000163,spa,Agora un año,,Ortega1888[21],ORT1888-cand-000163,ORTEGA1888-TEPIC-IA,25,21,868,869,Agora un año. — Vzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000164,spa,Acotarse el agua!,,Ortega1888[21],ORT1888-cand-000164,ORTEGA1888-TEPIC-IA,25,21,870,871,Acotarse el agua! — Huateahuatziri. Neteahuatziri.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000165,spa,Agra cosa,,Ortega1888[21],ORT1888-cand-000165,ORTEGA1888-TEPIC-IA,25,21,872,873,Agra cosa. — Antzina.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000166,spa,Agro hacerse,,Ortega1888[21],ORT1888-cand-000166,ORTEGA1888-TEPIC-IA,25,21,874,877,"Agro hacerse. — Huatetzinaca. | Agradarme lo que veo, ó oigo.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000167,spa,Agradecer,,Ortega1888[21],ORT1888-cand-000167,ORTEGA1888-TEPIC-IA,25,21,878,879,Agradecer. — Atzahuate. Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000168,spa,Agraviar á otro,,Ortega1888[21],ORT1888-cand-000168,ORTEGA1888-TEPIC-IA,25,21,880,881,Agraviar á otro.- Bene. Neteu.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000169,spa,Agraviar,,Ortega1888[21],ORT1888-cand-000169,ORTEGA1888-TEPIC-IA,25,21,882,883,Agraviar. — Benear.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000170,spa,Agua,,Ortega1888[21],ORT1888-cand-000170,ORTEGA1888-TEPIC-IA,25,21,884,885,Agua. — Ah ti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000171,spa,"Agua, traer de la pila ó del rio",,Ortega1888[21],ORT1888-cand-000171,ORTEGA1888-TEPIC-IA,25,21,886,887,"Agua, traer de la pila ó del rio — Yhebme. N.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000172,spa,Agua traer para las manos,,Ortega1888[21],ORT1888-cand-000172,ORTEGA1888-TEPIC-IA,25,21,888,889,Agua traer para las manos. — Lo mismo que arriba.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000173,spa,"Aguacate, fruta indiana",,Ortega1888[21],ORT1888-cand-000173,ORTEGA1888-TEPIC-IA,25,21,890,891,"Aguacate, fruta indiana. — Yaóhea.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000174,spa,Aguacero,,Ortega1888[21],ORT1888-cand-000174,ORTEGA1888-TEPIC-IA,25,21,892,893,Aguacero. — Vi tori.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000175,spa,Agua caliente,,Ortega1888[21],ORT1888-cand-000175,ORTEGA1888-TEPIC-IA,25,21,894,895,Agua caliente. — Puxcáre.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
